"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6779279,"2022040","4148010100","41480002  ",경기도 파주시2,경기도 파주시 금촌동(파주시여성회관 부근),7,10,0,9,1,0,126.773519559781,37.756264287268,"{""type"":""Polygon"",""coordinates"":[[[126.77441788,37.75626429],[126.77440061,37.75612573],[126.77434949,37.75599249],[126.77426648,37.7558697],[126.77415476,37.75576208],[126.77401864,37.75567375],[126.77386333,37.75560812],[126.77369481,37.7555677],[126.77351956,37.75555406],[126.77334431,37.7555677],[126.77317579,37.75560812],[126.77302048,37.75567375],[126.77288435,37.75576208],[126.77277264,37.7558697],[126.77268962,37.75599249],[126.77263851,37.75612573],[126.77262124,37.75626429],[126.77263851,37.75640285],[126.77268962,37.75653608],[126.77277264,37.75665887],[126.77288435,37.75676649],[126.77302048,37.75685482],[126.77317579,37.75692045],[126.77334431,37.75696087],[126.77351956,37.75697451],[126.77369481,37.75696087],[126.77386333,37.75692045],[126.77401864,37.75685482],[126.77415476,37.75676649],[126.77426648,37.75665887],[126.77434949,37.75653608],[126.77440061,37.75640285],[126.77441788,37.75626429]]]}"
6779260,"2022040","4148010100","41480003  ",경기도 파주시3,경기도 파주시 금촌동(교촌치킨앞 부근),7,8,0,7,0,1,126.772815532712,37.758603349266,"{""type"":""Polygon"",""coordinates"":[[[126.77371385,37.75860335],[126.77369659,37.75846479],[126.77364547,37.75833156],[126.77356245,37.75820878],[126.77345074,37.75810116],[126.77331461,37.75801283],[126.7731593,37.7579472],[126.77299079,37.75790679],[126.77281553,37.75789314],[126.77264028,37.75790679],[126.77247176,37.7579472],[126.77231646,37.75801283],[126.77218033,37.75810116],[126.77206861,37.75820878],[126.7719856,37.75833156],[126.77193448,37.75846479],[126.77191722,37.75860335],[126.77193448,37.7587419],[126.7719856,37.75887513],[126.77206861,37.75899792],[126.77218033,37.75910554],[126.77231646,37.75919386],[126.77247176,37.75925949],[126.77264028,37.75929991],[126.77281553,37.75931355],[126.77299079,37.75929991],[126.7731593,37.75925949],[126.77331461,37.75919386],[126.77345074,37.75910554],[126.77356245,37.75899792],[126.77364547,37.75887513],[126.77369659,37.7587419],[126.77371385,37.75860335]]]}"
6779228,"2022040","4148025000","41480004  ",경기도 파주시4,경기도 파주시 문산읍(아름다운교회 부근),7,7,0,7,0,0,126.806561829866,37.743304188738,"{""type"":""Polygon"",""coordinates"":[[[126.80746015,37.74330419],[126.80744288,37.74316561],[126.80739176,37.74303235],[126.80730875,37.74290954],[126.80719703,37.74280189],[126.80706091,37.74271355],[126.8069056,37.74264791],[126.80673708,37.74260748],[126.80656183,37.74259383],[126.80638658,37.74260748],[126.80621806,37.74264791],[126.80606275,37.74271355],[126.80592663,37.74280189],[126.80581491,37.74290954],[126.80573189,37.74303235],[126.80568078,37.74316561],[126.80566351,37.74330419],[126.80568078,37.74344277],[126.80573189,37.74357603],[126.80581491,37.74369884],[126.80592663,37.74380648],[126.80606275,37.74389482],[126.80621806,37.74396047],[126.80638658,37.74400089],[126.80656183,37.74401454],[126.80673708,37.74400089],[126.8069056,37.74396047],[126.80706091,37.74389482],[126.80719703,37.74380648],[126.80730875,37.74369884],[126.80739176,37.74357603],[126.80744288,37.74344277],[126.80746015,37.74330419]]]}"
6779142,"2022040","4148010200","41480005  ",경기도 파주시5,경기도 파주시 아동동(금촌동41 부근),7,7,0,7,0,0,126.775019047092,37.765466868102,"{""type"":""Polygon"",""coordinates"":[[[126.77591736,37.76546687],[126.7759001,37.76532833],[126.77584898,37.76519511],[126.77576597,37.76507233],[126.77565425,37.76496472],[126.77551812,37.76487641],[126.77536282,37.76481078],[126.7751943,37.76477037],[126.77501905,37.76475672],[126.77484379,37.76477037],[126.77467528,37.76481078],[126.77451997,37.76487641],[126.77438384,37.76496472],[126.77427213,37.76507233],[126.77418911,37.76519511],[126.77413799,37.76532833],[126.77412073,37.76546687],[126.77413799,37.76560541],[126.77418911,37.76573863],[126.77427213,37.7658614],[126.77438384,37.76596901],[126.77451997,37.76605733],[126.77467528,37.76612295],[126.77484379,37.76616336],[126.77501905,37.766177],[126.7751943,37.76616336],[126.77536282,37.76612295],[126.77551812,37.76605733],[126.77565425,37.76596901],[126.77576597,37.7658614],[126.77584898,37.76573863],[126.7759001,37.76560541],[126.77591736,37.76546687]]]}"
6779309,"2022040","4150010200","41500001  ",경기도 이천시1,경기도 이천시 관고동(브레드마을 부근),7,7,0,7,0,0,127.437574709306,37.278961389757,"{""type"":""Polygon"",""coordinates"":[[[127.43847302,37.27896139],[127.43845576,37.27882194],[127.43840464,37.27868785],[127.43832163,37.27856427],[127.43820991,37.27845596],[127.43807379,37.27836706],[127.43791848,37.27830101],[127.43774996,37.27826034],[127.43757471,37.2782466],[127.43739946,37.27826034],[127.43723094,37.27830101],[127.43707563,37.27836706],[127.4369395,37.27845596],[127.43682779,37.27856427],[127.43674477,37.27868785],[127.43669365,37.27882194],[127.43667639,37.27896139],[127.43669365,37.27910084],[127.43674477,37.27923493],[127.43682779,37.2793585],[127.4369395,37.27946682],[127.43707563,37.27955571],[127.43723094,37.27962176],[127.43739946,37.27966244],[127.43757471,37.27967617],[127.43774996,37.27966244],[127.43791848,37.27962176],[127.43807379,37.27955571],[127.43820991,37.27946682],[127.43832163,37.2793585],[127.43840464,37.27923493],[127.43845576,37.27910084],[127.43847302,37.27896139]]]}"
6779133,"2022040","4150010100","41500002  ",경기도 이천시2,경기도 이천시 창전동(터미널사거리 부근),7,7,0,7,0,0,127.446599471689,37.278244684046,"{""type"":""Polygon"",""coordinates"":[[[127.44749779,37.27824468],[127.44748053,37.27810523],[127.44742941,37.27797114],[127.44734639,37.27784757],[127.44723468,37.27773925],[127.44709855,37.27765035],[127.44694324,37.2775843],[127.44677472,37.27754362],[127.44659947,37.27752989],[127.44642422,37.27754362],[127.4462557,37.2775843],[127.44610039,37.27765035],[127.44596427,37.27773925],[127.44585255,37.27784757],[127.44576954,37.27797114],[127.44571842,37.27810523],[127.44570116,37.27824468],[127.44571842,37.27838413],[127.44576954,37.27851822],[127.44585255,37.2786418],[127.44596427,37.27875012],[127.44610039,37.27883901],[127.4462557,37.27890506],[127.44642422,37.27894574],[127.44659947,37.27895947],[127.44677472,37.27894574],[127.44694324,37.27890506],[127.44709855,37.27883901],[127.44723468,37.27875012],[127.44734639,37.2786418],[127.44742941,37.27851822],[127.44748053,37.27838413],[127.44749779,37.27824468]]]}"
6779202,"2022040","4155011800","41550001  ",경기도 안성시1,경기도 안성시 석정동(농산물공판장앞교차로 부근),8,10,0,9,1,0,127.267171721099,37.007962586505,"{""type"":""Polygon"",""coordinates"":[[[127.26807004,37.00796259],[127.26805278,37.00782264],[127.26800166,37.00768807],[127.26791864,37.00756405],[127.26780693,37.00745534],[127.2676708,37.00736613],[127.26751549,37.00729984],[127.26734697,37.00725902],[127.26717172,37.00724523],[127.26699647,37.00725902],[127.26682795,37.00729984],[127.26667264,37.00736613],[127.26653652,37.00745534],[127.2664248,37.00756405],[127.26634179,37.00768807],[127.26629067,37.00782264],[127.26627341,37.00796259],[127.26629067,37.00810253],[127.26634179,37.0082371],[127.2664248,37.00836112],[127.26653652,37.00846983],[127.26667264,37.00855904],[127.26682795,37.00862533],[127.26699647,37.00866615],[127.26717172,37.00867993],[127.26734697,37.00866615],[127.26751549,37.00862533],[127.2676708,37.00855904],[127.26780693,37.00846983],[127.26791864,37.00836112],[127.26800166,37.0082371],[127.26805278,37.00810253],[127.26807004,37.00796259]]]}"
6779373,"2022040","4155011300","41550002  ",경기도 안성시2,경기도 안성시 인지동(안성인삼농협중부지점 부근),7,7,0,7,0,0,127.268076950792,37.005981191180,"{""type"":""Polygon"",""coordinates"":[[[127.26897527,37.00598119],[127.26895801,37.00584124],[127.26890689,37.00570667],[127.26882387,37.00558264],[127.26871216,37.00547393],[127.26857603,37.00538472],[127.26842072,37.00531842],[127.2682522,37.0052776],[127.26807695,37.00526382],[127.2679017,37.0052776],[127.26773318,37.00531842],[127.26757787,37.00538472],[127.26744175,37.00547393],[127.26733003,37.00558264],[127.26724702,37.00570667],[127.2671959,37.00584124],[127.26717864,37.00598119],[127.2671959,37.00612114],[127.26724702,37.00625572],[127.26733003,37.00637974],[127.26744175,37.00648845],[127.26757787,37.00657766],[127.26773318,37.00664395],[127.2679017,37.00668477],[127.26807695,37.00669856],[127.2682522,37.00668477],[127.26842072,37.00664395],[127.26857603,37.00657766],[127.26871216,37.00648845],[127.26882387,37.00637974],[127.26890689,37.00625572],[127.26895801,37.00612114],[127.26897527,37.00598119]]]}"
6779552,"2022040","4157025300","41570001  ",경기도 김포시1,경기도 김포시 고촌읍(신곡사거리 부근),7,7,1,6,0,0,126.771411780031,37.600503049777,"{""type"":""Polygon"",""coordinates"":[[[126.7723101,37.60050305],[126.77229283,37.6003642],[126.77224172,37.60023069],[126.7721587,37.60010764],[126.77204698,37.59999979],[126.77191086,37.59991127],[126.77175555,37.5998455],[126.77158703,37.599805],[126.77141178,37.59979133],[126.77123653,37.599805],[126.77106801,37.5998455],[126.7709127,37.59991127],[126.77077658,37.59999979],[126.77066486,37.60010764],[126.77058184,37.60023069],[126.77053073,37.6003642],[126.77051346,37.60050305],[126.77053073,37.6006419],[126.77058184,37.60077541],[126.77066486,37.60089846],[126.77077658,37.60100631],[126.7709127,37.60109482],[126.77106801,37.60116059],[126.77123653,37.60120109],[126.77141178,37.60121477],[126.77158703,37.60120109],[126.77175555,37.60116059],[126.77191086,37.60109482],[126.77204698,37.60100631],[126.7721587,37.60089846],[126.77224172,37.60077541],[126.77229283,37.6006419],[126.7723101,37.60050305]]]}"
6779559,"2022040","4157010600","41570002  ",경기도 김포시2,경기도 김포시 사우동(운동장앞사거리 부근),7,10,0,8,2,0,126.718421101754,37.619632701689,"{""type"":""Polygon"",""coordinates"":[[[126.71931942,37.6196327],[126.71930216,37.61949389],[126.71925104,37.61936041],[126.71916802,37.61923739],[126.71905631,37.61912957],[126.71892018,37.61904108],[126.71876487,37.61897532],[126.71859635,37.61893483],[126.7184211,37.61892116],[126.71824585,37.61893483],[126.71807733,37.61897532],[126.71792202,37.61904108],[126.7177859,37.61912957],[126.71767418,37.61923739],[126.71759117,37.61936041],[126.71754005,37.61949389],[126.71752279,37.6196327],[126.71754005,37.61977152],[126.71759117,37.619905],[126.71767418,37.62002801],[126.7177859,37.62013583],[126.71792202,37.62022432],[126.71807733,37.62029007],[126.71824585,37.62033056],[126.7184211,37.62034424],[126.71859635,37.62033056],[126.71876487,37.62029007],[126.71892018,37.62022432],[126.71905631,37.62013583],[126.71916802,37.62002801],[126.71925104,37.619905],[126.71930216,37.61977152],[126.71931942,37.6196327]]]}"
6779158,"2022040","4157010900","41570003  ",경기도 김포시3,경기도 김포시 구래동(구래역사거리 부근),7,8,0,7,0,1,126.629065781662,37.644604476416,"{""type"":""Polygon"",""coordinates"":[[[126.6299641,37.64460448],[126.62994684,37.64446571],[126.62989572,37.64433227],[126.6298127,37.6442093],[126.62970099,37.64410151],[126.62956486,37.64401305],[126.62940955,37.64394732],[126.62924103,37.64390684],[126.62906578,37.64389317],[126.62889053,37.64390684],[126.62872201,37.64394732],[126.6285667,37.64401305],[126.62843058,37.64410151],[126.62831886,37.6442093],[126.62823585,37.64433227],[126.62818473,37.64446571],[126.62816747,37.64460448],[126.62818473,37.64474324],[126.62823585,37.64487668],[126.62831886,37.64499965],[126.62843058,37.64510744],[126.6285667,37.6451959],[126.62872201,37.64526163],[126.62889053,37.6453021],[126.62906578,37.64531577],[126.62924103,37.6453021],[126.62940955,37.64526163],[126.62956486,37.6451959],[126.62970099,37.64510744],[126.6298127,37.64499965],[126.62989572,37.64487668],[126.62994684,37.64474324],[126.6299641,37.64460448]]]}"
6779174,"2022040","4157010100","41570004  ",경기도 김포시4,경기도 김포시 북변동(농협하나로마트앞 부근),7,7,0,7,0,0,126.709960212495,37.626786961450,"{""type"":""Polygon"",""coordinates"":[[[126.71085853,37.62678696],[126.71084127,37.62664816],[126.71079015,37.62651469],[126.71070713,37.62639169],[126.71059542,37.62628387],[126.71045929,37.62619539],[126.71030398,37.62612965],[126.71013547,37.62608916],[126.70996021,37.62607549],[126.70978496,37.62608916],[126.70961644,37.62612965],[126.70946114,37.62619539],[126.70932501,37.62628387],[126.70921329,37.62639169],[126.70913028,37.62651469],[126.70907916,37.62664816],[126.7090619,37.62678696],[126.70907916,37.62692576],[126.70913028,37.62705923],[126.70921329,37.62718223],[126.70932501,37.62729004],[126.70946114,37.62737852],[126.70961644,37.62744427],[126.70978496,37.62748476],[126.70996021,37.62749843],[126.71013547,37.62748476],[126.71030398,37.62744427],[126.71045929,37.62737852],[126.71059542,37.62729004],[126.71070713,37.62718223],[126.71079015,37.62705923],[126.71084127,37.62692576],[126.71085853,37.62678696]]]}"
6779043,"2022040","4157025000","41570005  ",경기도 김포시5,경기도 김포시 통진읍(마송사거리 부근),7,7,0,7,0,0,126.598570790910,37.691784428110,"{""type"":""Polygon"",""coordinates"":[[[126.59946911,37.69178443],[126.59945185,37.69164575],[126.59940073,37.6915124],[126.59931771,37.6913895],[126.599206,37.69128178],[126.59906987,37.69119338],[126.59891456,37.69112769],[126.59874604,37.69108724],[126.59857079,37.69107358],[126.59839554,37.69108724],[126.59822702,37.69112769],[126.59807171,37.69119338],[126.59793559,37.69128178],[126.59782387,37.6913895],[126.59774086,37.6915124],[126.59768974,37.69164575],[126.59767248,37.69178443],[126.59768974,37.69192311],[126.59774086,37.69205646],[126.59782387,37.69217935],[126.59793559,37.69228707],[126.59807171,37.69237547],[126.59822702,37.69244116],[126.59839554,37.69248161],[126.59857079,37.69249527],[126.59874604,37.69248161],[126.59891456,37.69244116],[126.59906987,37.69237547],[126.599206,37.69228707],[126.59931771,37.69217935],[126.59940073,37.69205646],[126.59945185,37.69192311],[126.59946911,37.69178443]]]}"
6779317,"2022040","4159025900","41590001  ",경기도 화성시1,경기도 화성시 향남읍(발안지구대앞교차로 부근),7,8,0,7,1,0,126.908325194253,37.132013430976,"{""type"":""Polygon"",""coordinates"":[[[126.90922351,37.13201343],[126.90920625,37.13187371],[126.90915513,37.13173936],[126.90907212,37.13161554],[126.9089604,37.13150701],[126.90882427,37.13141795],[126.90866896,37.13135177],[126.90850045,37.13131101],[126.90832519,37.13129725],[126.90814994,37.13131101],[126.90798142,37.13135177],[126.90782612,37.13141795],[126.90768999,37.13150701],[126.90757827,37.13161554],[126.90749526,37.13173936],[126.90744414,37.13187371],[126.90742688,37.13201343],[126.90744414,37.13215315],[126.90749526,37.1322875],[126.90757827,37.13241132],[126.90768999,37.13251984],[126.90782612,37.13260891],[126.90798142,37.13267509],[126.90814994,37.13271585],[126.90832519,37.13272961],[126.90850045,37.13271585],[126.90866896,37.13267509],[126.90882427,37.13260891],[126.9089604,37.13251984],[126.90907212,37.13241132],[126.90915513,37.1322875],[126.90920625,37.13215315],[126.90922351,37.13201343]]]}"
6779537,"2022040","4159026200","41590002  ",경기도 화성시2,경기도 화성시 남양읍(동부한농종묘농약사 부근),7,7,0,7,0,0,126.818237828714,37.209590749315,"{""type"":""Polygon"",""coordinates"":[[[126.81913614,37.20959075],[126.81911888,37.20945117],[126.81906776,37.20931696],[126.81898475,37.20919327],[126.81887303,37.20908485],[126.81873691,37.20899588],[126.8185816,37.20892976],[126.81841308,37.20888905],[126.81823783,37.2088753],[126.81806258,37.20888905],[126.81789406,37.20892976],[126.81773875,37.20899588],[126.81760262,37.20908485],[126.81749091,37.20919327],[126.81740789,37.20931696],[126.81735677,37.20945117],[126.81733951,37.20959075],[126.81735677,37.20973033],[126.81740789,37.20986454],[126.81749091,37.20998823],[126.81760262,37.21009664],[126.81773875,37.21018562],[126.81789406,37.21025173],[126.81806258,37.21029244],[126.81823783,37.21030619],[126.81841308,37.21029244],[126.8185816,37.21025173],[126.81873691,37.21018562],[126.81887303,37.21009664],[126.81898475,37.20998823],[126.81906776,37.20986454],[126.81911888,37.20973033],[126.81913614,37.20959075]]]}"
6779256,"2022040","4159011600","41590003  ",경기도 화성시3,경기도 화성시 진안동(속성변화점 부근),7,7,0,7,0,0,127.034857463402,37.207394401631,"{""type"":""Polygon"",""coordinates"":[[[127.03575578,37.2073944],[127.03573852,37.20725482],[127.0356874,37.2071206],[127.03560439,37.20699691],[127.03549267,37.20688849],[127.03535654,37.20679951],[127.03520123,37.2067334],[127.03503272,37.20669268],[127.03485746,37.20667893],[127.03468221,37.20669268],[127.03451369,37.2067334],[127.03435839,37.20679951],[127.03422226,37.20688849],[127.03411054,37.20699691],[127.03402753,37.2071206],[127.03397641,37.20725482],[127.03395915,37.2073944],[127.03397641,37.20753398],[127.03402753,37.2076682],[127.03411054,37.20779189],[127.03422226,37.20790031],[127.03435839,37.20798929],[127.03451369,37.2080554],[127.03468221,37.20809612],[127.03485746,37.20810986],[127.03503272,37.20809612],[127.03520123,37.2080554],[127.03535654,37.20798929],[127.03549267,37.20790031],[127.03560439,37.20779189],[127.0356874,37.2076682],[127.03573852,37.20753398],[127.03575578,37.2073944]]]}"
